NUM_CPT,CODE_COMMUNE,CODE_SECTEUR,VILLE,CONSO_1,CONSO_0,PROFIL 
ZZ93PA311978,3,46,LA TESTE,32,23,1 - SEGMENT P
ZZ95300108,3,46,LA TESTE,86,66,1 - SEGMENT P
03AA841880,3,46,LA TESTE,60,66,1 - SEGMENT P
01AA065598,3,46,LA TESTE,73,68,1 - SEGMENT P
ZZ83128303,3,46,LA TESTE,31,34,1 - SEGMENT P
03AB781452,3,46,LA TESTE,123,126,1 - SEGMENT P
ZZ95PA300058,3,46,LA TESTE,50,21,1 - SEGMENT P
02AB171593,3,46,LA TESTE,60,60,1 - SEGMENT P
02AA178119,3,46,LA TESTE,77,66,1 - SEGMENT P
ZZ83128305,3,46,LA TESTE,139,133,1 - SEGMENT P
05XA620597,3,46,LA TESTE,44,40,1 - SEGMENT P
99AA177348,3,46,LA TESTE,47,46,1 - SEGMENT P
03AA842765,3,46,LA TESTE,133,111,1 - SEGMENT P
03AA842836,3,46,LA TESTE,10,11,1 - SEGMENT P
ZZ720089000,3,46,LA TESTE,121,135,1 - SEGMENT P
ZZ10931,3,46,LA TESTE,61,40,1 - SEGMENT P
ZZ97161989,3,46,LA TESTE,109,112,1 - SEGMENT P
ZZ88BA748130,3,46,LA TESTE,56,76,1 - SEGMENT P
ZZ95300064,3,46,LA TESTE,64,75,1 - SEGMENT P
ZZ82127455,3,46,LA TESTE,48,47,1 - SEGMENT P
ZZ88BA071579,3,46,LA TESTE,20,17,1 - SEGMENT P
98AA049752,3,46,LA TESTE,77,58,1 - SEGMENT P
03AB781377,3,46,LA TESTE,88,83,1 - SEGMENT P
ZZ94PA228075,3,46,LA TESTE,108,88,1 - SEGMENT P
ZZ94PA340700,3,46,LA TESTE,14,13,1 - SEGMENT P
ZZ97013195,3,46,LA TESTE,65,59,1 - SEGMENT P
ZZ730001420A,3,46,LA TESTE,57,53,1 - SEGMENT P
04XA671087,3,46,LA TESTE,145,133,1 - SEGMENT P
ZZ90203994,3,46,LA TESTE,23,16,1 - SEGMENT P
ZZ90PA203995,3,46,LA TESTE,84,83,1 - SEGMENT P
ZZ90PA203992,3,46,LA TESTE,57,155,1 - SEGMENT P
ZZ90PA203996,3,46,LA TESTE,124,107,1 - SEGMENT P
ZZ90204000,3,46,LA TESTE,73,74,1 - SEGMENT P
ZZ90PA203997,3,46,LA TESTE,70,69,1 - SEGMENT P
ZZ90PA203998,3,46,LA TESTE,73,47,1 - SEGMENT P
ZZ90PA203999,3,46,LA TESTE,16,18,1 - SEGMENT P
ZZ92PA225419,3,46,LA TESTE,145,150,1 - SEGMENT P
ZZ745372890,3,46,LA TESTE,57,59,1 - SEGMENT P
05XA226770,3,46,LA TESTE,73,189,1 - SEGMENT P
ZZ756242760,3,46,LA TESTE,13,11,1 - SEGMENT P
ZZ96873474,3,46,LA TESTE,143,63,1 - SEGMENT P
06XA201230,3,46,LA TESTE,100,74,1 - SEGMENT P
ZZ96873359,3,46,LA TESTE,56,81,1 - SEGMENT P
ZZ88BA090769,3,46,LA TESTE,13,13,1 - SEGMENT P
ZZ8000808,3,46,LA TESTE,135,136,1 - SEGMENT P
ZZ96500282,3,46,LA TESTE,99,96,1 - SEGMENT P
ZZ88BA081548,3,46,LA TESTE,57,61,1 - SEGMENT P
ZZ90BA010936,3,46,LA TESTE,69,76,1 - SEGMENT P
F06XA602841,3,47,LA TESTE,80,67,1 - SEGMENT P
ZZ78073316,3,47,LA TESTE,103,95,1 - SEGMENT P
ZZ87232938,3,47,LA TESTE,43,44,1 - SEGMENT P
ZZ78073309,3,47,LA TESTE,60,42,1 - SEGMENT P
ZZ78073310,3,47,LA TESTE,53,46,1 - SEGMENT P
02AA522849,3,47,LA TESTE,91,107,1 - SEGMENT P
ZZ88BA090783,3,47,LA TESTE,67,82,1 - SEGMENT P
ZZ78073313,3,47,LA TESTE,45,43,1 - SEGMENT P
ZZ96274779,3,47,LA TESTE,76,84,1 - SEGMENT P
03AA845172,3,47,LA TESTE,62,57,1 - SEGMENT P
ZZ792002806,3,47,LA TESTE,58,58,1 - SEGMENT P
ZZ792002824,3,47,LA TESTE,59,60,1 - SEGMENT P
ZZ792002808,3,47,LA TESTE,70,73,1 - SEGMENT P
03AA573560,3,47,LA TESTE,82,86,1 - SEGMENT P
F06XA224663,3,47,LA TESTE,44,53,1 - SEGMENT P
ZZ90PA232930,3,47,LA TESTE,112,132,1 - SEGMENT P
05AA004306,3,47,LA TESTE,41,36,1 - SEGMENT P
ZZ91PA215898,3,47,LA TESTE,50,52,1 - SEGMENT P
ZZ91PA295667,3,47,LA TESTE,100,118,1 - SEGMENT P
F06XA602980,3,47,LA TESTE,33,47,1 - SEGMENT P
03AA841892,3,47,LA TESTE,75,81,1 - SEGMENT P
02AA210091,3,47,LA TESTE,101,93,1 - SEGMENT P
05AA004223,3,47,LA TESTE,90,50,1 - SEGMENT P
ZZ88BA027525,3,47,LA TESTE,92,85,1 - SEGMENT P
03AA842754,3,47,LA TESTE,73,64,1 - SEGMENT P
03AA582071,3,47,LA TESTE,101,68,1 - SEGMENT P
ZZ88BA668481,3,47,LA TESTE,47,42,1 - SEGMENT P
ZZ88BA748040,3,47,LA TESTE,60,227,1 - SEGMENT P
ZZ87263545,3,47,LA TESTE,97,86,1 - SEGMENT P
F06XA202617,3,47,LA TESTE,100,91,1 - SEGMENT P
F06XA202544,3,47,LA TESTE,136,103,1 - SEGMENT P
03AA825690,3,47,LA TESTE,114,110,1 - SEGMENT P
F06XA224671,3,47,LA TESTE,52,43,1 - SEGMENT P
03AA842801,3,47,LA TESTE,114,93,1 - SEGMENT P
F06XA201166,3,47,LA TESTE,133,152,1 - SEGMENT P
03AA842807,3,47,LA TESTE,122,96,1 - SEGMENT P
05AA004298,3,47,LA TESTE,60,56,1 - SEGMENT P
F06XA202543,3,47,LA TESTE,63,58,1 - SEGMENT P
04XA682404,3,47,LA TESTE,145,207,1 - SEGMENT P
AA026532,3,47,LA TESTE,99,93,1 - SEGMENT P
ZZ83057420,3,47,LA TESTE,89,75,1 - SEGMENT P
02AA468372,3,47,LA TESTE,102,90,1 - SEGMENT P
01GA145905,3,48,LA TESTE,110,74,1 - SEGMENT P
ZZ78050713,3,48,LA TESTE,66,57,1 - SEGMENT P
ZZ96AA265677,3,48,LA TESTE,122,97,1 - SEGMENT P
ZZ8601482,3,48,LA TESTE,40,116,1 - SEGMENT P
ZZ88081602,3,48,LA TESTE,140,125,1 - SEGMENT P
ZZ87232868,3,48,LA TESTE,71,72,1 - SEGMENT P
ZZ79047601,3,48,LA TESTE,122,114,1 - SEGMENT P
ZZ745799450,3,48,LA TESTE,97,76,1 - SEGMENT P
ZZ88BA078865,3,48,LA TESTE,106,167,1 - SEGMENT P
ZZ753754790,3,48,LA TESTE,25,24,1 - SEGMENT P
ZZ92PA225582,3,48,LA TESTE,116,136,1 - SEGMENT P
ZZ90BA010889,3,48,LA TESTE,97,107,1 - SEGMENT P
ZZ97071590,3,48,LA TESTE,84,86,1 - SEGMENT P
ZZ93PA266376,3,48,LA TESTE,46,18,1 - SEGMENT P
ZZ83128326,3,48,LA TESTE,48,54,1 - SEGMENT P
04XA302412,3,48,LA TESTE,49,48,1 - SEGMENT P
03AA841899,3,48,LA TESTE,98,114,1 - SEGMENT P
03AA845224,3,48,LA TESTE,105,94,1 - SEGMENT P
F06XA201222,3,48,LA TESTE,73,68,1 - SEGMENT P
F06XA202537,3,48,LA TESTE,116,123,1 - SEGMENT P
ZZ90BA010888,3,48,LA TESTE,89,91,1 - SEGMENT P
ZZ90BA010887,3,48,LA TESTE,47,67,1 - SEGMENT P
02AA325617,3,48,LA TESTE,114,47,1 - SEGMENT P
ZZ735627010,3,48,LA TESTE,71,63,1 - SEGMENT P
ZZ93PA208391,3,48,LA TESTE,56,44,1 - SEGMENT P
ZZ90BA010885,3,48,LA TESTE,137,130,1 - SEGMENT P
03AA845188,3,48,LA TESTE,108,113,1 - SEGMENT P
ZZ88BA777031,3,48,LA TESTE,57,63,1 - SEGMENT P
ZZ97AA013209,3,48,LA TESTE,88,77,1 - SEGMENT P
ZZ92225583,3,48,LA TESTE,109,123,1 - SEGMENT P
06XA201264,3,48,LA TESTE,122,125,1 - SEGMENT P
ZZ90BA010884,3,48,LA TESTE,47,50,1 - SEGMENT P
ZZ93PA266378,3,48,LA TESTE,104,82,1 - SEGMENT P
ZZ94228025,3,48,LA TESTE,62,65,1 - SEGMENT P
ZZ752092110,3,48,LA TESTE,0,0,1 - SEGMENT P
ZZ94PA209572,3,48,LA TESTE,50,49,1 - SEGMENT P
98AA022179,3,48,LA TESTE,121,132,1 - SEGMENT P
ZZ75575682,3,48,LA TESTE,34,32,1 - SEGMENT P
ZZ78050712,3,48,LA TESTE,51,54,1 - SEGMENT P
ZZ96274818,3,48,LA TESTE,111,110,1 - SEGMENT P
ZZ752092170,3,48,LA TESTE,84,56,1 - SEGMENT P
ZZ90BA010886,3,48,LA TESTE,36,32,1 - SEGMENT P
03AA825699,3,48,LA TESTE,138,97,1 - SEGMENT P
ZZ77856697,3,48,LA TESTE,100,101,1 - SEGMENT P
ZZ752093420,3,48,LA TESTE,55,42,1 - SEGMENT P
04XA664066,3,48,LA TESTE,64,66,1 - SEGMENT P
ZZ97013202,3,48,LA TESTE,44,36,1 - SEGMENT P
ZZ752094000,3,48,LA TESTE,76,79,1 - SEGMENT P
03AA516275,3,48,LA TESTE,105,79,1 - SEGMENT P
ZZ92PA266029,3,48,LA TESTE,70,72,1 - SEGMENT P
ZZ94PA228023,3,48,LA TESTE,68,47,1 - SEGMENT P
ZZ78050711,3,48,LA TESTE,45,43,1 - SEGMENT P
ZZ88BA090819,3,48,LA TESTE,26,28,1 - SEGMENT P
ZZ79047463,3,48,LA TESTE,53,58,1 - SEGMENT P
ZZ79047464,3,48,LA TESTE,89,65,1 - SEGMENT P
F06XA602929,3,48,LA TESTE,130,86,1 - SEGMENT P
ZZ94228024,3,48,LA TESTE,53,86,1 - SEGMENT P
ZZ88BA071563,3,48,LA TESTE,142,41,1 - SEGMENT P
ZZ88BA071562,3,48,LA TESTE,31,87,1 - SEGMENT P
03AA845168,3,48,LA TESTE,86,78,1 - SEGMENT P
01AA065516,3,48,LA TESTE,48,50,1 - SEGMENT P
ZZ88BA071561,3,48,LA TESTE,73,63,1 - SEGMENT P
ZZ88BA087026,3,48,LA TESTE,134,87,1 - SEGMENT P
ZZ753753300,3,48,LA TESTE,52,51,1 - SEGMENT P
ZZ79047465,3,48,LA TESTE,44,62,1 - SEGMENT P
ZZ95300131,3,48,LA TESTE,125,125,1 - SEGMENT P
ZZ8235014,3,48,LA TESTE,97,102,1 - SEGMENT P
2001GA053219,3,48,LA TESTE,100,102,1 - SEGMENT P
ZZ84072735,3,48,LA TESTE,77,67,1 - SEGMENT P
ZZ79080092,3,48,LA TESTE,53,60,1 - SEGMENT P
04XA693268,3,48,LA TESTE,105,94,1 - SEGMENT P
ZZ97AA071594,3,48,LA TESTE,125,108,1 - SEGMENT P
ZZ80038749,3,48,LA TESTE,62,48,1 - SEGMENT P
ZZ8234990,3,48,LA TESTE,141,130,1 - SEGMENT P
F06XA602908,3,48,LA TESTE,148,94,1 - SEGMENT P
F06XA224533,3,48,LA TESTE,62,60,1 - SEGMENT P
ZZ90BA010793,3,48,LA TESTE,80,63,1 - SEGMENT P
ZZ96265764,3,49,LA TESTE,74,76,1 - SEGMENT P
ZZ95300039,3,49,LA TESTE,57,55,1 - SEGMENT P
03AA773287,3,49,LA TESTE,138,141,1 - SEGMENT P
04XA302410,3,49,LA TESTE,57,55,1 - SEGMENT P
F03XA667440,3,49,LA TESTE,135,142,1 - SEGMENT P
ZZ73008142,3,49,LA TESTE,52,55,1 - SEGMENT P
ZZ95330740,3,49,LA TESTE,147,157,1 - SEGMENT P
ZZ90PA001945,3,49,LA TESTE,118,102,1 - SEGMENT P
F06XA600694,3,49,LA TESTE,102,143,1 - SEGMENT P
ZZ90PA32862,3,49,LA TESTE,42,43,1 - SEGMENT P
ZZ77856777,3,49,LA TESTE,71,65,1 - SEGMENT P
ZZ91PA216841,3,49,LA TESTE,136,156,1 - SEGMENT P
ZZ83128419,3,49,LA TESTE,27,37,1 - SEGMENT P
ZZ83056084,3,49,LA TESTE,51,38,1 - SEGMENT P
ZZ78050773,3,49,LA TESTE,5,4,1 - SEGMENT P
F06XA224532,3,49,LA TESTE,77,70,1 - SEGMENT P
ZZ90BB01398,3,49,LA TESTE,142,149,1 - SEGMENT P
ZZ700621150,3,49,LA TESTE,102,116,1 - SEGMENT P
ZZ77888678,3,49,LA TESTE,32,32,1 - SEGMENT P
03AB781427,3,49,LA TESTE,47,42,1 - SEGMENT P
ZZ753756340,3,49,LA TESTE,84,120,1 - SEGMENT P
03AA841855,3,49,LA TESTE,79,72,1 - SEGMENT P
ZZ88071567,3,49,LA TESTE,88,83,1 - SEGMENT P
ZZ95001329,3,49,LA TESTE,123,126,1 - SEGMENT P
ZZ882862040,3,49,LA TESTE,50,55,1 - SEGMENT P
03AB781448,3,49,LA TESTE,41,40,1 - SEGMENT P
2001AA050540,3,49,LA TESTE,26,29,1 - SEGMENT P
ZZ756279030,3,49,LA TESTE,30,30,1 - SEGMENT P
97AA259546,3,49,LA TESTE,147,97,1 - SEGMENT P
ZZ83076702,3,49,LA TESTE,33,31,1 - SEGMENT P
ZZ92PA294272,3,49,LA TESTE,10,10,1 - SEGMENT P
ZZ164214748,3,49,LA TESTE,19,30,1 - SEGMENT P
03AB781446,3,49,LA TESTE,65,73,1 - SEGMENT P
ZZ82127300,3,49,LA TESTE,117,111,1 - SEGMENT P
ZZ88BA087019,3,49,LA TESTE,97,111,1 - SEGMENT P
ZZ83604656,3,50,LA TESTE,118,130,1 - SEGMENT P
ZZ755751040,3,50,LA TESTE,49,55,1 - SEGMENT P
ZZ88BB081616,3,50,LA TESTE,57,49,1 - SEGMENT P
ZZ90BA010784,3,50,LA TESTE,57,70,1 - SEGMENT P
ZZ80037568,3,50,LA TESTE,71,71,1 - SEGMENT P
99AA135602,3,50,LA TESTE,127,107,1 - SEGMENT P
ZZ92PA225603,3,50,LA TESTE,79,82,1 - SEGMENT P
ZZ88BA087022,3,50,LA TESTE,71,41,1 - SEGMENT P
ZZ83030044,3,50,LA TESTE,105,110,1 - SEGMENT P
ZZ870091,3,50,LA TESTE,37,37,1 - SEGMENT P
ZZ174808004,3,50,LA TESTE,121,122,1 - SEGMENT P
ZZ88BA081552,3,50,LA TESTE,121,140,1 - SEGMENT P
ZZ90PA264672,3,50,LA TESTE,32,32,1 - SEGMENT P
ZZ90BA010795,3,50,LA TESTE,59,40,1 - SEGMENT P
F03XA667382,3,50,LA TESTE,99,98,1 - SEGMENT P
ZZ525125,3,50,LA TESTE,29,41,1 - SEGMENT P
ZZ87263552,3,50,LA TESTE,32,38,1 - SEGMENT P
ZZ88692830,3,50,LA TESTE,79,44,1 - SEGMENT P
ZZ96250910,3,50,LA TESTE,64,52,1 - SEGMENT P
ZZ96250913,3,50,LA TESTE,52,18,1 - SEGMENT P
ZZ96250909,3,50,LA TESTE,96,99,1 - SEGMENT P
ZZ96250906,3,50,LA TESTE,83,74,1 - SEGMENT P
ZZ96250903,3,50,LA TESTE,30,39,1 - SEGMENT P
ZZ83128428,3,50,LA TESTE,72,28,1 - SEGMENT P
03AA516230,3,50,LA TESTE,71,65,1 - SEGMENT P
F06XA202533,3,50,LA TESTE,87,82,1 - SEGMENT P
F06XA224502,3,50,LA TESTE,75,76,1 - SEGMENT P
F06XA224582,3,50,LA TESTE,54,44,1 - SEGMENT P
F06XA629800,3,50,LA TESTE,104,108,1 - SEGMENT P
F06XA629828,3,50,LA TESTE,70,44,1 - SEGMENT P
F06XA224558,3,50,LA TESTE,99,116,1 - SEGMENT P
F06XA202532,3,50,LA TESTE,34,32,1 - SEGMENT P
01AA127700,3,50,LA TESTE,120,91,1 - SEGMENT P
F06XA224559,3,50,LA TESTE,99,110,1 - SEGMENT P
F06XA224576,3,50,LA TESTE,110,140,1 - SEGMENT P
F06XA224575,3,50,LA TESTE,45,44,1 - SEGMENT P
F06XA224553,3,50,LA TESTE,25,59,1 - SEGMENT P
F06XA202541,3,50,LA TESTE,76,75,1 - SEGMENT P
05XA613450,3,50,LA TESTE,90,90,1 - SEGMENT P
F06XA202548,3,50,LA TESTE,102,121,1 - SEGMENT P
F06XA224577,3,50,LA TESTE,100,132,1 - SEGMENT P
F06XA224560,3,50,LA TESTE,95,102,1 - SEGMENT P
F06XA224554,3,50,LA TESTE,90,110,1 - SEGMENT P
F06XA224566,3,50,LA TESTE,66,60,1 - SEGMENT P
F06XA224550,3,50,LA TESTE,96,109,1 - SEGMENT P
2000AA208681,3,50,LA TESTE,94,95,1 - SEGMENT P
F06XA602802,3,50,LA TESTE,118,106,1 - SEGMENT P
F06XA224556,3,50,LA TESTE,75,78,1 - SEGMENT P
ZZ88BA081553,3,50,LA TESTE,38,80,1 - SEGMENT P
F06XA202530,3,50,LA TESTE,93,150,1 - SEGMENT P
F06XA602803,3,50,LA TESTE,128,160,1 - SEGMENT P
F06XA224564,3,50,LA TESTE,119,116,1 - SEGMENT P
F06XA224562,3,50,LA TESTE,47,65,1 - SEGMENT P
F06XA202539,3,50,LA TESTE,43,51,1 - SEGMENT P
F06XA224561,3,50,LA TESTE,133,127,1 - SEGMENT P
03AA715924,3,50,LA TESTE,90,90,1 - SEGMENT P
03AA842792,3,50,LA TESTE,5,13,1 - SEGMENT P
98AA022143,3,50,LA TESTE,93,80,1 - SEGMENT P
ZZ94PA349984,3,50,LA TESTE,4,3,1 - SEGMENT P
01AA065648,3,50,LA TESTE,73,96,1 - SEGMENT P
ZZ77652920,3,50,LA TESTE,37,35,1 - SEGMENT P
ZZ96PA274767,3,50,LA TESTE,47,40,1 - SEGMENT P
ZZ96PA274766,3,50,LA TESTE,36,38,1 - SEGMENT P
ZZ96500378,3,50,LA TESTE,130,153,1 - SEGMENT P
ZZ78050787,3,50,LA TESTE,91,144,1 - SEGMENT P
F06XA202625,3,50,LA TESTE,68,89,1 - SEGMENT P
2000AA202185,3,50,LA TESTE,122,139,1 - SEGMENT P
2001GA053253,3,50,LA TESTE,112,133,1 - SEGMENT P
2002AA167970,3,50,LA TESTE,123,120,1 - SEGMENT P
ZZ88BE062842,3,50,LA TESTE,106,93,1 - SEGMENT P
ZZ78053215,3,50,LA TESTE,48,102,1 - SEGMENT P
03AA771111,3,50,LA TESTE,136,278,1 - SEGMENT P
ZZ77526244,3,50,LA TESTE,113,164,1 - SEGMENT P
ZZ88BA082898,3,50,LA TESTE,74,76,1 - SEGMENT P
ZZ88BB613177,3,50,LA TESTE,0,100,1 - SEGMENT P
ZZ89BA082439,3,50,LA TESTE,58,95,1 - SEGMENT P
ZZ80037569,3,50,LA TESTE,34,90,1 - SEGMENT P
ZZ174429055,3,50,LA TESTE,50,54,1 - SEGMENT P
ZZ96PA504860,3,50,LA TESTE,128,82,1 - SEGMENT P
ZZ96PA872200,3,50,LA TESTE,89,68,1 - SEGMENT P
ZZ96PA274770,3,50,LA TESTE,96,92,1 - SEGMENT P
ZZ96PA500350,3,50,LA TESTE,65,65,1 - SEGMENT P
03AA607724,3,50,LA TESTE,73,89,1 - SEGMENT P
ZZ88BA071574,3,50,LA TESTE,56,44,1 - SEGMENT P
ZZ87BA227722,3,50,LA TESTE,81,80,1 - SEGMENT P
ZZ85016075,3,50,LA TESTE,66,100,1 - SEGMENT P
ZZ96PA872263,3,50,LA TESTE,126,168,1 - SEGMENT P
ZZ96PA265774,3,50,LA TESTE,130,114,1 - SEGMENT P
ZZ96PA872258,3,50,LA TESTE,102,125,1 - SEGMENT P
ZZ90PA223835,3,50,LA TESTE,58,29,1 - SEGMENT P
05XA632675,3,50,LA TESTE,120,101,1 - SEGMENT P
ZZ84072384,3,50,LA TESTE,100,85,1 - SEGMENT P
ZZ83014963,3,50,LA TESTE,67,60,1 - SEGMENT P
ZZ87BA241222,3,50,LA TESTE,40,40,1 - SEGMENT P
ZZ93208421,3,50,LA TESTE,50,178,1 - SEGMENT P
ZZ94PA209595,3,50,LA TESTE,80,82,1 - SEGMENT P
ZZ95PA330643,3,50,LA TESTE,77,81,1 - SEGMENT P
ZZ94281880,3,50,LA TESTE,0,0,1 - SEGMENT P
ZZ96PA872197,3,50,LA TESTE,0,0,1 - SEGMENT P
ZZ79065483,3,50,LA TESTE,122,95,1 - SEGMENT P
ZZ9023934,3,50,LA TESTE,3,19,1 - SEGMENT P
ZZ90PA001980,3,50,LA TESTE,104,99,1 - SEGMENT P
ZZ92PA348687,3,50,LA TESTE,63,53,1 - SEGMENT P
ZZ93001790,3,50,LA TESTE,85,89,1 - SEGMENT P
ZZ93PB001795,3,50,LA TESTE,63,55,1 - SEGMENT P
ZZ95008140,3,50,LA TESTE,9,12,1 - SEGMENT P
ZZ500382,3,50,LA TESTE,0,0,1 - SEGMENT P
ZZ1875,3,50,LA TESTE,5,3,1 - SEGMENT P
ZZ97071589,3,50,LA TESTE,20,19,1 - SEGMENT P
02AA210988,3,50,LA TESTE,33,43,1 - SEGMENT P
ZZ92PA225522,3,50,LA TESTE,11,19,1 - SEGMENT P
ZZ88BB516931,3,50,LA TESTE,68,104,1 - SEGMENT P
ZZ90BB002609,3,50,LA TESTE,63,55,1 - SEGMENT P
ZZ84338404,3,50,LA TESTE,14,10,1 - SEGMENT P
98AB003305,3,50,LA TESTE,67,136,1 - SEGMENT P
ZZ95001402,3,51,LA TESTE,76,58,1 - SEGMENT P
05XA204791,3,51,LA TESTE,77,63,1 - SEGMENT P
F03XA667389,3,51,LA TESTE,20,20,1 - SEGMENT P
F06XA201257,3,51,LA TESTE,55,50,1 - SEGMENT P
05XA632677,3,51,LA TESTE,70,64,1 - SEGMENT P
ZZ79047526,3,51,LA TESTE,70,46,1 - SEGMENT P
ZZ96250922,3,51,LA TESTE,31,17,1 - SEGMENT P
ZZ701786140,3,51,LA TESTE,87,92,1 - SEGMENT P
99AA049098,3,51,LA TESTE,53,56,1 - SEGMENT P
99AA049133,3,51,LA TESTE,97,79,1 - SEGMENT P
03AA430297,3,51,LA TESTE,81,106,1 - SEGMENT P
05XA260396,3,51,LA TESTE,70,65,1 - SEGMENT P
F06XA202588,3,51,LA TESTE,44,47,1 - SEGMENT P
ZZ792002814,3,51,LA TESTE,50,47,1 - SEGMENT P
ZZ91PA216846,3,51,LA TESTE,78,48,1 - SEGMENT P
ZZ80BA127490,3,51,LA TESTE,132,124,1 - SEGMENT P
ZZ81304620,3,51,LA TESTE,122,102,1 - SEGMENT P
04XA682408,3,51,LA TESTE,38,48,1 - SEGMENT P
2001WA393242,3,51,LA TESTE,61,63,1 - SEGMENT P
2000AA202193,3,51,LA TESTE,66,61,1 - SEGMENT P
ZZ94PA340720,3,51,LA TESTE,84,72,1 - SEGMENT P
99AA074946,3,51,LA TESTE,58,59,1 - SEGMENT P
ZZ94244441,3,51,LA TESTE,51,37,1 - SEGMENT P
04XA304817,3,51,LA TESTE,124,110,1 - SEGMENT P
05XA263519,3,51,LA TESTE,75,70,1 - SEGMENT P
03AA771118,3,51,LA TESTE,118,77,1 - SEGMENT P
03AA825730,3,51,LA TESTE,75,60,1 - SEGMENT P
03AA842774,3,51,LA TESTE,102,134,1 - SEGMENT P
F06XA202578,3,51,LA TESTE,126,129,1 - SEGMENT P
ZZ88BA077541,3,51,LA TESTE,46,78,1 - SEGMENT P
ZZ96PA265689,3,51,LA TESTE,93,90,1 - SEGMENT P
ZZ80127205,3,51,LA TESTE,45,45,1 - SEGMENT P
F06XA202587,3,51,LA TESTE,68,81,1 - SEGMENT P
05AA050749,3,51,LA TESTE,104,86,1 - SEGMENT P
F06XA602917,3,51,LA TESTE,24,44,1 - SEGMENT P
ZZ96AA260471,3,51,LA TESTE,102,115,1 - SEGMENT P
05AA004234,3,51,LA TESTE,146,156,1 - SEGMENT P
03AA842824,3,51,LA TESTE,129,120,1 - SEGMENT P
ZZ93208440,3,51,LA TESTE,130,114,1 - SEGMENT P
ZZ95300172,3,51,LA TESTE,4,4,1 - SEGMENT P
05XA260395,3,51,LA TESTE,30,96,1 - SEGMENT P
F06XA202642,3,51,LA TESTE,58,64,1 - SEGMENT P
04XA325092,3,51,LA TESTE,58,63,1 - SEGMENT P
ZZ81127175,3,51,LA TESTE,88,139,1 - SEGMENT P
F06XA202518,3,51,LA TESTE,46,40,1 - SEGMENT P
ZZ93PA290528,3,51,LA TESTE,111,105,1 - SEGMENT P
ZZ88BA027645,3,51,LA TESTE,30,29,1 - SEGMENT P
ZZ84033646,3,51,LA TESTE,88,96,1 - SEGMENT P
ZZ77525052,3,51,LA TESTE,88,90,1 - SEGMENT P
02GA316335,3,51,LA TESTE,71,70,1 - SEGMENT P
05XA260362,3,51,LA TESTE,64,81,1 - SEGMENT P
ZZ93PA208438,3,51,LA TESTE,146,150,1 - SEGMENT P
05XA260368,3,51,LA TESTE,134,74,1 - SEGMENT P
ZZ93PA208437,3,51,LA TESTE,86,128,1 - SEGMENT P
F06XA602986,3,51,LA TESTE,54,58,1 - SEGMENT P
03AA771119,3,51,LA TESTE,127,135,1 - SEGMENT P
05XA613517,3,51,LA TESTE,114,22,1 - SEGMENT P
ZZ88BA059759,3,51,LA TESTE,111,141,1 - SEGMENT P
ZZ792027187,3,51,LA TESTE,62,71,1 - SEGMENT P
ZZ88BA748091,3,52,LA TESTE,112,100,1 - SEGMENT P
ZZ756279580,3,52,LA TESTE,35,41,1 - SEGMENT P
ZZ88BA066669,3,52,LA TESTE,121,98,1 - SEGMENT P
ZZ88BA077325,3,52,LA TESTE,57,63,1 - SEGMENT P
03AA841856,3,52,LA TESTE,100,99,1 - SEGMENT P
ZZ87179529,3,52,LA TESTE,40,147,1 - SEGMENT P
ZZ96250921,3,52,LA TESTE,20,20,1 - SEGMENT P
ZZ95300166,3,52,LA TESTE,20,23,1 - SEGMENT P
ZZ78050706,3,52,LA TESTE,91,108,1 - SEGMENT P
F06XA611968,3,52,LA TESTE,140,123,1 - SEGMENT P
ZZ88077330,3,52,LA TESTE,101,172,1 - SEGMENT P
2001GA053246,3,52,LA TESTE,80,127,1 - SEGMENT P
ZZ95300167,3,52,LA TESTE,116,124,1 - SEGMENT P
ZZ91PA215960,3,52,LA TESTE,114,100,1 - SEGMENT P
ZZ88BA077328,3,52,LA TESTE,119,92,1 - SEGMENT P
03AA842758,3,52,LA TESTE,94,106,1 - SEGMENT P
ZZ88BA081543,3,52,LA TESTE,71,91,1 - SEGMENT P
ZZ96274722,3,52,LA TESTE,62,30,1 - SEGMENT P
ZZ91PA215979,3,52,LA TESTE,68,92,1 - SEGMENT P
05XA260383,3,52,LA TESTE,135,138,1 - SEGMENT P
ZZ88BA081542,3,52,LA TESTE,56,57,1 - SEGMENT P
ZZ97071614,3,52,LA TESTE,137,102,1 - SEGMENT P
ZZ88BA077326,3,52,LA TESTE,127,76,1 - SEGMENT P
ZZ88BA082955,3,52,LA TESTE,49,63,1 - SEGMENT P
2000AA208637,3,52,LA TESTE,71,68,1 - SEGMENT P
ZZ89BA082440,3,52,LA TESTE,142,76,1 - SEGMENT P
ZZ90010878,3,52,LA TESTE,144,154,1 - SEGMENT P
ZZ96500284,3,52,LA TESTE,64,63,1 - SEGMENT P
ZZ88BA059748,3,52,LA TESTE,80,99,1 - SEGMENT P
ZZ97000523,3,52,LA TESTE,23,8,1 - SEGMENT P
02GD362021,3,52,LA TESTE,0,0,1 - SEGMENT P
02GD421143,3,52,LA TESTE,0,0,1 - SEGMENT P
03GD519066,3,52,LA TESTE,10,0,1 - SEGMENT P
03GE501037,3,52,LA TESTE,3,7,1 - SEGMENT P
03GE507030,3,52,LA TESTE,142,0,1 - SEGMENT P
